card_id,card_name,effect_id,effect_kind,verdict,changed_from_current,change_explanation,current_encoder_included,formula_key,canonical_program_kind,engine_source
381,Cynthia's Garchomp ex,card:381:attack:0,attack,override_static,True,draws_cards=6 can imply drawing six; the effect is optional and draws only until the hand reaches six,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:4694
381,Cynthia's Garchomp ex,card:381:attack:1,attack,override_static,True,discard_energy=2 incorrectly looks capped at the printed cost; the attack discards every Energy attached to the attacker,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:4700
387,Cynthia's Spiritomb,card:387:attack:0,attack,override_dynamic,True,reviewed damage 10 omits counter scaling; the existing live helper also over-broadly counts non-Cynthia and non-Benched damaged Pokémon,True,pokemon_03_cynthias_spiritomb_raging_curse,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:4763
400,Team Rocket's Tarountula,card:400:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:4900
401,Team Rocket's Spidops,card:401:ability:0,ability,override_static,True,"energy_active=1 loses the discard source, Basic-Energy filter, self target, and once-per-turn limit",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:4910
401,Team Rocket's Spidops,card:401:attack:0,attack,override_dynamic,True,"reviewed damage 30 omits multiplication by all own in-play Team Rocket Pokémon, including the attacker",True,pokemon_02_team_rockets_spidops_rocket_rush,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:4913
414,Team Rocket's Articuno,card:414:ability:0,ability,override_static,True,old ability tags encode no protection at all,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:5060
414,Team Rocket's Articuno,card:414:attack:0,attack,override_dynamic,True,reviewed maximum 60 omits the conditional +60,True,pokemon_01_articuno_dark_frost,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:5063
42,Applin,card:42:attack:0,attack,override_static,True,"search=1 omits the Pokémon-card filter, reveal, hidden-deck fail-to-find allowance, and shuffle",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:12587
42,Applin,card:42:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:12591
431,Team Rocket's Mewtwo ex,card:431:ability:0,ability,override_dynamic,True,the current ability vector is all zero and omits the four-Pokémon attack gate,True,pokemon_02_team_rockets_mewtwo_power_saver,conditional,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:5267
431,Team Rocket's Mewtwo ex,card:431:attack:0,attack,override_dynamic,True,"damage=160/discard_energy=2 omits the optional 0-to-2 selection, Bench-only source, and +60 per actual discard",True,pokemon_02_team_rockets_mewtwo_erasure_ball,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:5271
432,Team Rocket's Wobbuffet,card:432:attack:0,attack,override_dynamic,True,"the all-zero attack vector omits all-counter transfer, constrained source selection, opponent-Active target, and conserved moved count",True,pokemon_04_team_rockets_wobbuffet_rocket_mirror,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:5284
432,Team Rocket's Wobbuffet,card:432:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:5290
434,Team Rocket's Mimikyu,card:434:attack:0,attack,override_dynamic,True,reviewed damage zero drops the entire copied-attack program,True,pokemon_02_team_rockets_mimikyu_gemstone_mimicry,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:5311
463,Team Rocket's Murkrow,card:463:attack:0,attack,override_static,True,"search=1 omits the Supporter filter, reveal, hidden-deck fail-to-find allowance, and shuffle",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:5668
463,Team Rocket's Murkrow,card:463:attack:1,attack,override_static,True,cooldown=1 does not identify the attacker-selected opposing attack or the defending-Pokémon/opponent-next-turn boundary,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:5672
473,Team Rocket's Porygon,card:473:attack:0,attack,override_static,True,the all-zero attack vector omits the own-hand discard gate and subsequent opponent-selected discard from their hand,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:5796
474,Team Rocket's Porygon2,card:474:attack:0,attack,override_dynamic,True,reviewed damage 20 omits the exact Supporter/name/discard filters and count multiplier,True,pokemon_05_team_rocket_porygon2_r_command,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:5810
506,Cubchoo,card:506:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:6149
57,Relicanth,card:57:ability:0,ability,override_dynamic,True,the all-zero ability vector omits previous-Evolution attack inheritance and retained Energy-cost requirements,True,pokemon_04_relicanth_memory_dive,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:440
57,Relicanth,card:57:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:443
58,Great Tusk,card:58:attack:0,attack,override_dynamic,True,deckout=1 omits the Ancient-Supporter history gate and exact 1-versus-4 discard count,True,pokemon_04_great_tusk_land_collapse,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:451
58,Great Tusk,card:58:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:456
597,Frillish,card:597:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7185
607,Terrakion,card:607:attack:0,attack,override_dynamic,True,revenge=1 does not preserve exact 50/130 branches or the attack-damage/opponent-last-turn trigger boundary,True,pokemon_04_terrakion_retaliate,conditional,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7294
607,Terrakion,card:607:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7299
63,Raging Bolt ex,card:63:attack:0,attack,override_static,True,draws_cards=6 omits discarding the entire current hand before drawing six,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:504
63,Raging Bolt ex,card:63:attack:1,attack,override_dynamic,True,reviewed damage 70 and discard_energy=1 omit the optional any-count discard across all own Pokémon and exact 70 multiplier,True,pokemon_05_raging_bolt_bellowing_thunder,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:510
646,Marnie's Impidimp,card:646:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7741
646,Marnie's Impidimp,card:646:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7745
647,Marnie's Morgrem,card:647:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7754
648,Marnie's Grimmsnarl ex,card:648:ability:0,ability,override_static,True,energy_active=5 and energy_bench=5 can imply separate caps; engine/card text impose one shared total of five,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7763
648,Marnie's Grimmsnarl ex,card:648:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7768
649,Marnie's Morpeko,card:649:attack:0,attack,override_dynamic,True,reviewed damage 20 omits the +40 multiplier for each attached Darkness Energy unit,True,pokemon_04_marnies_morpeko_spiky_wheel,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7777
655,Celebi,card:655:attack:0,attack,override_static,True,"search=3 omits the combined up-to-three cap, any mixture of Grass Pokémon and Stadiums, reveal, and shuffle",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7837
655,Celebi,card:655:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7841
65,Dunsparce,card:65:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:519
65,Dunsparce,card:65:attack:1,attack,override_static,True,immunity/probabilistic tags do not preserve that heads prevents both attack damage and effects only during the opponent's next turn,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:521
666,Cinderace,card:666:ability:0,ability,override_static,True,the all-zero ability vector omits the setup-only hand-to-Active rule,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7959
666,Cinderace,card:666:attack:0,attack,override_static,True,"energy_accel=3 omits deck source, Basic-Energy filter, Bench-only targets, arbitrary distribution, up-to choice, and shuffle",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:7962
66,Dudunsparce,card:66:ability:0,ability,override_static,True,draw=3 omits conditional self-plus-attachments return and shuffle,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:532
66,Dudunsparce,card:66:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:538
673,Makuhita,card:673:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8027
673,Makuhita,card:673:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8029
674,Hariyama,card:674:ability:0,ability,override_static,True,switch=1 omits the play-from-hand evolution trigger and opponent-Bench gust target,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8037
674,Hariyama,card:674:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8040
675,Lunatone,card:675:ability:0,ability,override_static,True,"draw=3 omits the Solrock requirement, Basic Fighting discard cost, and same-name once-per-turn limit",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8048
675,Lunatone,card:675:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8054
676,Solrock,card:676:attack:0,attack,override_dynamic,True,reviewed damage 70 omits the Lunatone-on-Bench failure gate and Weakness/Resistance bypass,True,pokemon_04_solrock_cosmic_beam,conditional,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8061
677,Riolu,card:677:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8071
678,Mega Lucario ex,card:678:attack:0,attack,override_static,True,"energy_accel=3 loses discard source, Basic Fighting filter, Bench-only targets, up-to choice, shared cap, and arbitrary distribution",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8080
678,Mega Lucario ex,card:678:attack:1,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8085
689,Yveltal,card:689:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8194
689,Yveltal,card:689:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8197
709,Bayleef,card:709:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8419
710,Meganium,card:710:ability:0,ability,override_dynamic,True,the all-zero ability vector omits doubling Basic Grass Energy provision across all own Pokémon and the nonstacking rule,True,pokemon_06_meganium_wild_growth,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8429
710,Meganium,card:710:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8432
73,Rellor,card:73:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:590
741,Abra,card:741:attack:0,attack,override_static,True,old attack tags omit the switch,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8752
742,Kadabra,card:742:ability:0,ability,override_static,True,draw=2 omits the from-hand evolution trigger,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8763
742,Kadabra,card:742:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8766
743,Alakazam,card:743:ability:0,ability,override_static,True,draw=3 omits the from-hand evolution trigger,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8775
743,Alakazam,card:743:attack:0,attack,override_dynamic,True,override and reviewed maximum zero out an exact hand-scaled counter attack,True,pokemon_01_alakazam_powerful_hand,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8778
745,Ralts,card:745:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8797
745,Ralts,card:745:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8801
746,Kirlia,card:746:attack:0,attack,override_static,True,"search=3 omits the Pokémon-card filter, up-to choice, reveal, and shuffle",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8810
746,Kirlia,card:746:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8814
747,Mega Gardevoir ex,card:747:attack:0,attack,override_static,True,"energy_accel=1 loses the per-Benched-Pokémon repetition, deck source, Basic Psychic filter, per-target cap, and final shuffle",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8823
747,Mega Gardevoir ex,card:747:attack:1,attack,override_dynamic,True,reviewed damage 50 omits the multiplier across Psychic Energy on every own Pokémon,True,pokemon_05_mega_gardevoir_mega_symphonia,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8830
74,Rabsca,card:74:ability:0,ability,override_static,True,barrier=1 loses all-own-Bench scope and the distinction that both attack damage and effects are prevented,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:599
74,Rabsca,card:74:attack:0,attack,override_dynamic,True,reviewed damage 10 omits the +30 multiplier for every Energy unit attached to the opponent's Active Pokémon,True,pokemon_04_rabsca_psychic,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:602
756,Mega Kangaskhan ex,card:756:ability:0,ability,override_static,True,draw=2 omits Active-only and same-name usage boundaries,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8941
756,Mega Kangaskhan ex,card:756:attack:0,attack,override_dynamic,True,reviewed maximum 200 omits all heads bonuses,True,pokemon_01_mega_kangaskhan_coin_until_tails,repeat,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:8945
791,Moltres,card:791:attack:0,attack,override_dynamic,True,reviewed damage 20 omits the +90 Pokémon-ex branch,True,pokemon_03_moltres_fighting_wings,conditional,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9315
817,Bramblin,card:817:attack:0,attack,override_static,True,counter_snipe=10 loses exact one-counter units and Active-or-Bench opponent targeting,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9600
818,Brambleghast,card:818:ability:0,ability,override_static,True,the all-zero ability vector omits the from-hand evolution trigger and Confusion of the opponent's Active Pokémon,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9610
818,Brambleghast,card:818:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9613
827,Carvanha,card:827:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9702
828,Mega Sharpedo ex,card:828:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9711
828,Mega Sharpedo ex,card:828:attack:1,attack,override_dynamic,True,reviewed damage 120 omits the +150 branch whenever the attacker is damaged,True,pokemon_06_mega_sharpedo_hungry_jaws,conditional,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9715
829,Seviper,card:829:ability:0,ability,override_dynamic,True,the all-zero ability vector omits the exact Darkness Mega Evolution Pokémon ex board gate and +120 Active-only damage modifier,True,pokemon_06_seviper_excited_power,conditional,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9725
829,Seviper,card:829:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9729
833,Toxel,card:833:attack:0,attack,override_static,True,"bench_search=2 omits the Basic-Pokémon filter, up-to choice, open-Bench-slot cap, direct deck-to-Bench move, and shuffle",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9768
833,Toxel,card:833:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9772
834,Toxtricity,card:834:ability:0,ability,override_static,True,"energy_bench=1/recoil=20 lose deck source, Basic Darkness filter, Darkness Bench target, shuffle, same-target coupling, exact two counters, and once-per-turn limit",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9780
834,Toxtricity,card:834:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9789
848,Buneary,card:848:attack:0,attack,override_static,True,old tags omit the mandatory self-to-Bench switch,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9943
848,Buneary,card:848:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9947
849,Mega Lopunny ex,card:849:attack:0,attack,override_dynamic,True,conditional=1 plus max 230 does not expose the exact 60/230 live branch or required movement history,True,pokemon_03_mega_lopunny_gale_thrust,conditional,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9955
849,Mega Lopunny ex,card:849:attack:1,attack,override_static,True,old tags omit defender-effect bypass while Weakness and Resistance still apply,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:9960
860,Snorunt,card:860:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:10527
861,Mega Froslass ex,card:861:attack:0,attack,override_dynamic,True,reviewed damage 50 omits multiplication by the opponent's public hand count,True,pokemon_02_mega_froslass_resentful_refrain,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:10535
861,Mega Froslass ex,card:861:attack:1,attack,override_static,True,old tags omit the guaranteed Asleep condition,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:10538
891,Team Rocket's Honchkrow,card:891:attack:0,attack,override_dynamic,True,reviewed damage 60 omits the optional any-count Team Rocket Supporter discard and exact multiplier,True,pokemon_05_team_rocket_honchkrow_rocket_feathers,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:10896
891,Team Rocket's Honchkrow,card:891:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:10900
89,Grookey,card:89:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:756
89,Grookey,card:89:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:758
906,N's Zekrom,card:906:attack:0,attack,override_static,True,old tags omit defender-effect bypass while Weakness and Resistance still apply,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:11056
906,N's Zekrom,card:906:attack:1,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:11059
90,Thwackey,card:90:ability:0,ability,override_static,True,"search=1 loses the Active Festival Lead requirement, unrestricted-card result, once-per-turn limit, destination, and shuffle",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:766
90,Thwackey,card:90:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:770
917,Chikorita,card:917:attack:0,attack,override_static,True,the all-zero attack vector omits the -20 outgoing damage modifier on the Defending Pokémon during the opponent's next turn,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:11170
917,Chikorita,card:917:attack:1,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:11173
920,Tapu Bulu,card:920:attack:0,attack,generic_exact,False,current generic representation is exact,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:13159
92,Applin,card:92:attack:0,attack,override_dynamic,True,probabilistic=1 omits exact 10/30 outcomes and their equal probabilities,True,pokemon_03_applin_tumbling_attack,conditional,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:12693
93,Dipplin,card:93:ability:0,ability,override_dynamic,True,"the all-zero ability vector omits the Festival Grounds gate, two-attack allowance, and post-KO replacement continuation",True,pokemon_03_dipplin_festival_lead,conditional,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:791
93,Dipplin,card:93:attack:0,attack,override_dynamic,True,reviewed damage 20 omits multiplication by the 0-to-5 occupied Bench count,True,pokemon_03_dipplin_do_the_wave,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:794
959,Togepi,card:959:attack:0,attack,ordinary_field,False,delegated to an ordinary printed/card field,True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:13386
96,Teal Mask Ogerpon ex,card:96:ability:0,ability,override_static,True,"energy_accel=1/draw=1 omit the Basic Grass hand source, self-only target, optional activation, once-per-turn limit, and draw-only-if-attached gate",True,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:828
96,Teal Mask Ogerpon ex,card:96:attack:0,attack,override_dynamic,True,reviewed damage 30 omits the +30 multiplier for Energy attached to both Active Pokémon,True,pokemon_05_teal_mask_ogerpon_myriad_leaf_shower,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:833
96,Teal Mask Ogerpon ex,card:96:tera:0,tera,override_static,True,the current attack/ability tags omit the Tera Bench-only prevention of attack damage from either player's attacks,False,,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:827
970,Fezandipiti,card:970:ability:0,ability,override_dynamic,True,"immunity=1/probabilistic=1 lose the Darkness gate, attack-damage-only trigger, fair coin, and damage-only prevention boundary",True,pokemon_06_fezandipiti_adrena_pheromone,conditional,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:13461
970,Fezandipiti,card:970:attack:0,attack,override_dynamic,True,reviewed damage 30 omits multiplication by every Energy unit attached to the attacker,True,pokemon_06_fezandipiti_energy_feather,sequence,Imitation-Learning/ptcg_engine/ptcgProgram 22/CardImpl.h:13465
